V,I,G,P,no_module_fault,fault,partial_shading
137.60315,10.59326,901.28025,1457.665945,0,0,0
137.03294,10.59744,901.34263,1452.19836,0,0,0
135.38434,10.59867,901.1491,1434.893943,0,0,0
137.87343,10.58896,901.15528,1459.936235,0,0,0
137.75337,10.61504,901.21106,1462.257533,0,0,0
136.80457,10.62359,901.34434,1453.355662,0,0,0
136.98587,10.56829,901.47847,1447.7064,0,0,0
138.99949,10.62307,901.2679,1476.601312,0,0,0
140.22879,10.63087,901.18466,1490.754037,0,0,0
137.13705,10.53357,901.12483,1444.542716,0,0,0
134.81782,10.53708,901.07778,1420.586155,0,0,0
137.52678,10.58555,901.14591,1455.796606,0,0,0
141.85628,10.57595,901.31964,1500.264924,0,0,0
136.65379,10.61514,901.34093,1450.599112,0,0,0
136.86702,10.55472,901.04584,1444.593073,0,0,0
138.62783,10.54802,900.9577,1462.249123,0,0,0
138.08732,10.59492,901.18572,1463.024108,0,0,0
137.79052,10.5706,901.22788,1456.528471,0,0,0
142.00245,10.56838,901.10546,1500.735853,0,0,0
137.24263,10.5603,901.11866,1449.323346,0,0,0
135.63994,10.60519,901.09396,1438.487335,0,0,0
135.98012,10.6342,900.92023,1446.039792,0,0,0
138.43048,10.56635,901.1293,1462.704902,0,0,0
136.80467,10.57777,901.25747,1447.088334,0,0,0
139.93184,10.59923,901.22256,1483.169756,0,0,0
137.95846,10.57434,901.16465,1458.819662,0,0,0
136.69686,10.57168,901.28323,1445.115461,0,0,0
135.82478,10.68171,900.41032,1450.840911,0,0,0
136.19695,10.68211,900.56298,1454.870802,0,0,0
137.36056,10.66092,900.50741,1464.389941,0,0,0
137.29471,10.65181,900.66304,1462.437165,0,0,0
136.78604,10.68696,900.45397,1461.826938,0,0,0
139.89216,10.65551,900.44162,1490.62231,0,0,0
137.91524,10.67645,900.37945,1472.445164,0,0,0
135.3975,10.61989,900.60045,1437.906556,0,0,0
134.82466,10.63163,900.53849,1433.4059,0,0,0
138.36995,10.68649,900.36349,1478.689087,0,0,0
135.28565,10.65655,900.44992,1441.678294,0,0,0
135.88896,10.6795,900.09203,1451.226148,0,0,0
135.88502,10.69733,900.19657,1453.606901,0,0,0
136.21365,10.67579,900.32623,1454.188323,0,0,0
136.20024,10.69743,900.42736,1456.992533,0,0,0
134.78452,10.71268,900.52274,1443.903432,0,0,0
136.25358,10.65981,900.50826,1452.437275,0,0,0
135.60942,10.64688,900.34965,1443.817222,0,0,0
135.40342,10.65324,900.27087,1442.48513,0,0,0
134.44657,10.67195,900.4578,1434.807073,0,0,0
136.8159,10.67975,900.35305,1461.159608,0,0,0
134.12279,10.67836,900.20508,1432.211436,0,0,0
134.85148,10.66799,900.2779,1438.59424,0,0,0
136.63339,10.68872,900.21935,1460.436048,0,0,0
139.72807,10.64745,900.13206,1487.747639,0,0,0
136.33841,10.65721,900.33581,1452.987066,0,0,0
136.35279,10.66237,900.51869,1453.843898,0,0,0
137.38212,10.66739,900.3341,1465.508653,0,0,0
135.37068,10.65045,900.14888,1441.758659,0,0,0
135.05055,10.68305,900.17783,1442.751778,0,0,0
137.45769,10.63302,900.37477,1461.590367,0,0,0
141.34159,10.65192,900.19508,1505.559309,0,0,0
136.75846,10.65944,900.04306,1457.768599,0,0,0
137.47586,10.67583,900.32942,1467.66891,0,0,0
137.59566,10.6652,900.36966,1467.485233,0,0,0
135.4505,10.67173,900.14164,1445.491164,0,0,0
134.78953,10.66014,900.42267,1436.87526,0,0,0
137.83142,10.64718,900.21403,1467.515938,0,0,0
134.42476,10.66002,900.16591,1432.97063,0,0,0
135.46092,10.68282,900.31984,1447.104625,0,0,0
134.68582,10.66842,900.30898,1436.884896,0,0,0
133.84847,10.64161,900.28982,1424.363217,0,0,0
138.19412,10.66148,900.16783,1473.353846,0,0,0
135.36147,10.67621,900.17017,1445.14748,0,0,0
136.35355,10.68675,900.59321,1457.1763,0,0,0
137.10936,10.65116,900.24043,1460.373731,0,0,0
133.86735,10.65997,900.23553,1427.021935,0,0,0
139.76917,10.68325,900.43566,1493.188985,0,0,0
134.74949,10.68224,900.40777,1439.426392,0,0,0
138.99954,10.66848,900.48676,1482.913812,0,0,0
133.3151,10.67225,900.92236,1422.772076,0,0,0
134.83523,10.67234,900.57426,1439.007419,0,0,0
136.79748,10.65993,900.25469,1458.251561,0,0,0
135.75301,10.66205,900.55787,1447.40538,0,0,0
136.4527,10.65628,900.56255,1454.078178,0,0,0
136.15823,10.70556,900.5634,1457.650101,0,0,0
135.80408,10.6789,900.42863,1450.23819,0,0,0
136.00856,10.64496,900.63962,1447.805681,0,0,0
136.14487,10.67628,900.5832,1453.520753,0,0,0
135.6943,10.69504,900.64324,1451.255966,0,0,0
138.03231,10.69265,900.7184,1475.93118,0,0,0
138.26508,10.64307,900.68987,1471.564925,0,0,0
136.93986,10.65823,900.83273,1459.536524,0,0,0
132.76037,10.68793,900.70392,1418.933541,0,0,0
132.50599,10.66636,900.67752,1413.356591,0,0,0
137.97496,10.65327,900.60662,1469.884502,0,0,0
135.59247,10.65815,900.43609,1445.164884,0,0,0
136.66138,10.69778,900.54318,1461.973378,0,0,0
135.07347,10.6832,900.7927,1443.016895,0,0,0
