V,I,G,P,no_module_fault,fault,partial_shading
137.27629,9.89805,842.68829,1358.767582,0,0,0
136.61805,9.89296,842.78729,1351.556904,0,0,0
139.99597,9.85066,843.19713,1379.052702,0,0,0
139.58246,9.88526,842.8469,1379.808909,0,0,0
142.10166,9.81102,842.6291,1394.162228,0,0,0
139.15249,9.80451,842.47943,1364.32198,0,0,0
139.53017,9.79215,842.44494,1366.300354,0,0,0
140.8517,9.79194,842.34892,1379.211395,0,0,0
139.68905,9.80455,842.35978,1369.588275,0,0,0
140.52048,9.77865,842.79772,1374.100592,0,0,0
139.67189,9.81276,842.4971,1370.566735,0,0,0
138.46662,9.78972,842.20776,1355.549439,0,0,0
141.79271,9.78964,842.67807,1388.099586,0,0,0
142.17064,9.77847,842.52265,1390.211338,0,0,0
139.87227,9.80329,842.66977,1371.208426,0,0,0
142.41091,9.76092,842.70277,1390.0615,0,0,0
140.2293,9.7828,843.16626,1371.835196,0,0,0
139.38,9.79481,842.87586,1365.200618,0,0,0
141.1031,9.80845,842.75259,1384.002701,0,0,0
137.24749,9.7959,843.06726,1344.462687,0,0,0
137.26657,9.78024,842.85159,1342.499999,0,0,0
140.30669,9.82446,842.99338,1378.437464,0,0,0
138.12382,9.79051,842.8122,1352.302641,0,0,0
140.74237,9.79055,842.75365,1377.945211,0,0,0
141.34862,9.77673,843.19649,1381.927294,0,0,0
138.63228,9.79394,843.26547,1357.756232,0,0,0
138.39698,9.82786,843.20756,1360.146144,0,0,0
140.21356,9.79083,843.24312,1372.80713,0,0,0
139.64942,9.80561,843.56333,1369.347749,0,0,0
139.15649,9.83941,843.3764,1369.217759,0,0,0
140.21174,9.8028,843.16221,1374.467645,0,0,0
140.07392,9.78657,843.15221,1370.843223,0,0,0
140.87599,9.80865,843.13241,1381.803279,0,0,0
136.02542,9.80933,843.13943,1334.318233,0,0,0
139.12212,9.83183,843.11325,1367.825033,0,0,0
138.506,9.83157,842.95485,1361.731434,0,0,0
139.85643,9.81708,843.31572,1372.981762,0,0,0
141.60918,9.81766,843.11303,1390.270782,0,0,0
140.22232,9.81383,843.13198,1376.118011,0,0,0
139.30646,9.82674,842.99487,1368.928363,0,0,0
142.82741,9.8089,843.33083,1400.979782,0,0,0
142.44239,9.77926,843.04277,1392.981167,0,0,0
138.39293,9.79198,843.09451,1355.140803,0,0,0
141.41194,9.8283,842.89757,1389.83897,0,0,0
140.30866,9.82449,843.28038,1378.461027,0,0,0
139.66931,9.83594,843.14646,1373.778953,0,0,0
140.99549,9.80979,843.38576,1383.136148,0,0,0
139.88467,9.77063,843.2725,1366.761353,0,0,0
138.50975,9.78519,843.18989,1355.344221,0,0,0
139.84195,9.80984,843.40024,1371.827155,0,0,0
139.86898,9.81947,842.81475,1373.439253,0,0,0
141.16434,9.7614,842.92163,1377.961588,0,0,0
139.81715,9.76131,843.0019,1364.798544,0,0,0
137.45394,9.81151,843.17648,1348.630707,0,0,0
139.70661,9.78796,843.39428,1367.44271,0,0,0
138.03271,9.80068,843.43963,1352.81442,0,0,0
140.10474,9.797,843.31465,1372.606138,0,0,0
142.99362,9.77065,843.17456,1397.140613,0,0,0
137.90496,9.81858,843.18138,1354.030882,0,0,0
139.69193,9.82019,843.38853,1371.801294,0,0,0
140.3074,9.77016,843.32147,1370.825747,0,0,0
140.97514,9.74451,843.3764,1373.733661,0,0,0
137.01942,9.8018,843.40024,1343.036951,0,0,0
139.42606,9.8432,843.50776,1372.398594,0,0,0
141.44924,9.77283,843.27654,1382.359376,0,0,0
140.48525,9.83869,843.36405,1382.190824,0,0,0
